yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationY,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,569,4,6,Restricted Area,Center,C,Less Than 8 ft.,-4,13,31,1,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,2PT Field Goal,20230103,MIL,WAS,22200561,578,4,5,Mid-Range,Center,C,16-24 ft.,-13,174,52,17,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230103,MIL,WAS,22200561,583,4,5,Above the Break 3,Center,C,24+ ft.,34,264,28,26,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Tip Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,587,4,5,Restricted Area,Center,C,Less Than 8 ft.,0,0,27,0,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Tip Dunk Shot,2PT Field Goal,20230103,MIL,WAS,22200561,589,4,5,Restricted Area,Center,C,Less Than 8 ft.,0,0,24,0,TRUE,TRUE
2023,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Turnaround Hook Shot,2PT Field Goal,20230103,MIL,WAS,22200561,596,4,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,12,69,37,7,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,612,4,3,Restricted Area,Center,C,Less Than 8 ft.,-2,6,57,0,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,627,4,3,Restricted Area,Center,C,Less Than 8 ft.,24,19,27,3,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230103,MIL,WAS,22200561,630,4,2,Left Corner 3,Left Side,L,24+ ft.,-238,50,53,24,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Dunk Shot,2PT Field Goal,20230103,MIL,WAS,22200561,637,4,2,Restricted Area,Center,C,Less Than 8 ft.,7,22,32,2,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230103,MIL,WAS,22200561,641,4,2,Above the Break 3,Right Side Center,RC,24+ ft.,108,252,1,27,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,657,4,1,Restricted Area,Center,C,Less Than 8 ft.,6,6,41,0,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,666,4,1,Restricted Area,Center,C,Less Than 8 ft.,-6,8,23,1,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,687,4,1,Restricted Area,Center,C,Less Than 8 ft.,1,15,0,1,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Made Shot,Putback Layup Shot,2PT Field Goal,20230103,MIL,WAS,22200561,690,4,0,Restricted Area,Center,C,Less Than 8 ft.,0,0,59,0,TRUE,TRUE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230103,MIL,WAS,22200561,693,4,0,Above the Break 3,Center,C,24+ ft.,-64,283,31,29,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,20230104,TOR,MIL,22200569,9,1,11,In The Paint (Non-RA),Center,C,Less Than 8 ft.,40,1,22,4,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,13,1,10,Above the Break 3,Right Side Center,RC,24+ ft.,164,188,46,24,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,17,1,10,Restricted Area,Center,C,Less Than 8 ft.,25,5,21,2,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,24,1,9,Restricted Area,Center,C,Less Than 8 ft.,25,12,40,2,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,31,1,8,In The Paint (Non-RA),Center,C,8-16 ft.,-13,111,51,11,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Cutting Dunk Shot,2PT Field Goal,20230104,TOR,MIL,22200569,37,1,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-33,25,20,4,TRUE,FALSE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,48,1,7,Left Corner 3,Left Side,L,24+ ft.,-229,12,56,22,TRUE,FALSE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Pullup Jump shot,2PT Field Goal,20230104,TOR,MIL,22200569,52,1,7,Mid-Range,Left Side Center,LC,16-24 ft.,-125,142,36,18,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,59,1,7,In The Paint (Non-RA),Center,C,8-16 ft.,0,89,13,8,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Tip Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,61,1,7,Restricted Area,Center,C,Less Than 8 ft.,0,0,10,0,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Tip Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,63,1,7,Restricted Area,Center,C,Less Than 8 ft.,0,0,10,0,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,72,1,6,Restricted Area,Center,C,Less Than 8 ft.,28,4,46,2,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,78,1,6,Right Corner 3,Right Side,R,24+ ft.,232,-3,15,23,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20230104,TOR,MIL,22200569,83,1,6,Mid-Range,Left Side,L,8-16 ft.,-151,8,3,15,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,85,1,5,Above the Break 3,Right Side Center,RC,24+ ft.,121,215,52,24,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,101,1,4,Mid-Range,Right Side,R,8-16 ft.,96,10,52,9,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Turnaround Hook Shot,2PT Field Goal,20230104,TOR,MIL,22200569,106,1,4,Mid-Range,Right Side,R,8-16 ft.,98,-13,44,9,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,118,1,3,Right Corner 3,Right Side,R,24+ ft.,232,-1,20,23,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,136,1,2,Above the Break 3,Center,C,24+ ft.,-4,248,39,24,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230104,TOR,MIL,22200569,144,1,2,Above the Break 3,Right Side Center,RC,24+ ft.,88,244,13,25,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,150,1,1,Mid-Range,Center,C,16-24 ft.,33,163,55,16,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,160,1,1,Above the Break 3,Center,C,24+ ft.,-76,256,33,26,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,167,1,1,Left Corner 3,Left Side,L,24+ ft.,-238,6,2,23,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,174,1,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,21,43,20,4,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Made Shot,Driving Dunk Shot,2PT Field Goal,20230104,TOR,MIL,22200569,192,2,11,Restricted Area,Center,C,Less Than 8 ft.,2,6,43,0,TRUE,TRUE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Running Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,206,2,10,Above the Break 3,Left Side Center,LC,24+ ft.,-176,206,49,27,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230104,TOR,MIL,22200569,214,2,10,Above the Break 3,Center,C,24+ ft.,62,249,2,25,TRUE,TRUE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,218,2,9,Above the Break 3,Center,C,24+ ft.,51,249,34,25,TRUE,TRUE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,257,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,178,185,24,25,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,263,2,7,Restricted Area,Center,C,Less Than 8 ft.,37,-1,2,3,TRUE,FALSE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,275,2,6,Right Corner 3,Right Side,R,24+ ft.,232,53,40,23,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,282,2,5,Right Corner 3,Right Side,R,24+ ft.,235,-8,35,23,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Reverse Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,293,2,4,Restricted Area,Center,C,Less Than 8 ft.,-26,13,23,2,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,296,2,3,Above the Break 3,Left Side Center,LC,24+ ft.,-127,254,50,28,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,298,2,3,Above the Break 3,Right Side Center,RC,24+ ft.,132,214,45,25,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,300,2,3,Above the Break 3,Right Side Center,RC,24+ ft.,221,111,34,24,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,302,2,3,Left Corner 3,Left Side,L,24+ ft.,-227,21,27,22,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,306,2,3,Above the Break 3,Center,C,24+ ft.,-58,293,9,29,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,320,2,2,Above the Break 3,Left Side Center,LC,24+ ft.,-148,253,28,29,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,324,2,1,Restricted Area,Center,C,Less Than 8 ft.,-11,6,51,1,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,327,2,1,Restricted Area,Center,C,Less Than 8 ft.,-23,4,22,2,TRUE,TRUE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,330,2,0,Mid-Range,Left Side Center,LC,16-24 ft.,-113,139,50,17,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,339,2,0,Above the Break 3,Right Side Center,RC,24+ ft.,115,223,28,25,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,358,3,11,Above the Break 3,Center,C,24+ ft.,-62,268,45,27,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,363,3,11,In The Paint (Non-RA),Center,C,8-16 ft.,-17,116,21,11,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Hook Shot,2PT Field Goal,20230104,TOR,MIL,22200569,365,3,11,In The Paint (Non-RA),Center,C,8-16 ft.,0,87,18,8,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,368,3,10,Above the Break 3,Center,C,24+ ft.,-4,267,43,26,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,373,3,10,Restricted Area,Center,C,Less Than 8 ft.,23,22,27,3,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Pullup Jump shot,3PT Field Goal,20230104,TOR,MIL,22200569,386,3,9,Above the Break 3,Right Side Center,RC,24+ ft.,137,268,16,30,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,390,3,8,Restricted Area,Center,C,Less Than 8 ft.,-20,21,45,2,TRUE,TRUE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,397,3,8,Left Corner 3,Left Side,L,24+ ft.,-235,34,9,23,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,407,3,7,Above the Break 3,Left Side Center,LC,24+ ft.,-174,208,29,27,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,417,3,7,In The Paint (Non-RA),Center,C,Less Than 8 ft.,31,29,0,4,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Step Back Jump shot,2PT Field Goal,20230104,TOR,MIL,22200569,443,3,4,Mid-Range,Left Side,L,8-16 ft.,-112,78,35,13,TRUE,FALSE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,446,3,4,Restricted Area,Center,C,Less Than 8 ft.,20,22,13,2,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,451,3,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1,59,46,5,TRUE,TRUE
2023,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Pullup Jump shot,2PT Field Goal,20230104,TOR,MIL,22200569,464,3,3,Mid-Range,Center,C,16-24 ft.,-50,166,6,17,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Tip Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,466,3,3,Restricted Area,Center,C,Less Than 8 ft.,0,0,2,0,TRUE,TRUE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,472,3,2,Right Corner 3,Right Side,R,24+ ft.,229,5,25,22,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,474,3,2,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-26,43,18,5,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Made Shot,Running Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,478,3,2,Restricted Area,Center,C,Less Than 8 ft.,16,15,5,2,TRUE,TRUE
2023,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,484,3,1,In The Paint (Non-RA),Center,C,Less Than 8 ft.,34,69,18,7,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20230104,TOR,MIL,22200569,490,3,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-23,51,57,5,TRUE,TRUE
2023,2022-23,1610612749,1630572,Shot Chart Detail,Sandro Mamukelashvili,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,499,3,0,Above the Break 3,Left Side Center,LC,24+ ft.,-211,176,1,27,TRUE,FALSE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,517,4,11,Above the Break 3,Left Side Center,LC,24+ ft.,-176,206,28,27,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Turnaround Bank shot,2PT Field Goal,20230104,TOR,MIL,22200569,528,4,10,In The Paint (Non-RA),Left Side,L,8-16 ft.,-64,53,59,8,TRUE,FALSE
2023,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Missed Shot,Tip Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,566,4,10,Restricted Area,Center,C,Less Than 8 ft.,9,-4,58,0,TRUE,FALSE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,534,4,10,Above the Break 3,Left Side Center,LC,24+ ft.,-107,253,36,27,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,559,4,8,Above the Break 3,Center,C,24+ ft.,0,267,48,26,TRUE,TRUE
2023,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,563,4,8,Restricted Area,Center,C,Less Than 8 ft.,21,34,24,3,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,571,4,7,Above the Break 3,Center,C,24+ ft.,-25,266,58,26,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,594,4,6,Above the Break 3,Left Side Center,LC,24+ ft.,-212,163,19,26,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,598,4,6,Right Corner 3,Right Side,R,24+ ft.,235,21,3,23,TRUE,TRUE
2023,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,602,4,5,Left Corner 3,Left Side,L,24+ ft.,-230,40,29,23,TRUE,TRUE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,608,4,5,Above the Break 3,Left Side Center,LC,24+ ft.,-115,284,8,30,TRUE,FALSE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,612,4,4,Restricted Area,Center,C,Less Than 8 ft.,22,16,37,2,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Running Dunk Shot,2PT Field Goal,20230104,TOR,MIL,22200569,621,4,4,Restricted Area,Center,C,Less Than 8 ft.,5,22,24,2,TRUE,TRUE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20230104,TOR,MIL,22200569,630,4,3,Restricted Area,Center,C,Less Than 8 ft.,-2,10,50,1,TRUE,TRUE
2023,2022-23,1610612749,203648,Shot Chart Detail,Thanasis Antetokounmpo,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230104,TOR,MIL,22200569,641,4,3,Left Corner 3,Left Side,L,24+ ft.,-228,36,13,23,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20230104,TOR,MIL,22200569,666,4,2,Restricted Area,Center,C,Less Than 8 ft.,27,26,22,3,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Alley Oop Layup shot,2PT Field Goal,20230104,TOR,MIL,22200569,734,4,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,50,-11,0,5,TRUE,FALSE
2023,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20230104,TOR,MIL,22200569,753,5,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-42,59,56,7,TRUE,TRUE
2023,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,770,5,2,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-22,75,49,7,TRUE,FALSE
2023,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Turnaround Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,774,5,2,Mid-Range,Right Side,R,16-24 ft.,199,85,24,21,TRUE,FALSE
2023,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230104,TOR,MIL,22200569,778,5,1,Mid-Range,Left Side,L,8-16 ft.,-92,72,51,11,TRUE,FALSE
