yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationxoriginal,locationY,locationYoriginal,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2020,2022-23,1610612749,201586,Shot Chart Detail,Serge Ibaka,Milwaukee Bucks,Missed Shot,Hook Shot,2PT Field Goal,20221121,MIL,POR,22200251,446,3,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,45,-45,36,46,23,6,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20221130,NYK,MIL,22200316,145,1,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,21,-21,36,46,24,5,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221202,MIL,LAL,22200331,205,2,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2,-2,36,46,14,4,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Step Back Jump shot,3PT Field Goal,20221209,DAL,MIL,22200386,325,2,0,Right Corner 3,Right Side,R,24+ ft.,-232,232,36,46,20,23,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20221209,DAL,MIL,22200386,428,3,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2,2,36,46,43,4,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221215,MEM,MIL,22200425,31,1,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-25,25,36,46,3,5,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Pullup Jump shot,2PT Field Goal,20221217,MIL,UTA,22200442,481,4,8,In The Paint (Non-RA),Left Side,L,8-16 ft.,76,-76,36,46,39,8,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Floating Jump shot,2PT Field Goal,20221223,BKN,MIL,22200483,103,1,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-22,22,36,46,16,5,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Putback Layup Shot,2PT Field Goal,20221225,BOS,MIL,22200495,376,3,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-6,6,36,46,38,4,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221230,MIL,MIN,22200533,702,4,1,Right Corner 3,Right Side,R,24+ ft.,-223,223,36,46,47,22,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20230103,MIL,WAS,22200561,260,2,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,47,-47,36,46,56,6,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Alley Oop Layup shot,2PT Field Goal,20230112,MIA,MIL,22200628,299,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-20,20,36,46,33,5,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230116,MIL,IND,22200657,267,2,4,Left Corner 3,Left Side,L,24+ ft.,234,-234,36,46,55,23,TRUE,FALSE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230117,MIL,TOR,22200665,172,2,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,14,-14,36,46,33,4,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20230125,MIL,DEN,22200723,243,2,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3,3,36,46,13,4,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Hook Shot,2PT Field Goal,20230206,POR,MIL,22200815,24,1,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,18,-18,36,46,50,4,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Alley Oop Dunk Shot,2PT Field Goal,20230209,LAL,MIL,22200834,237,2,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,11,-11,36,46,45,4,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Driving Hook Shot,2PT Field Goal,20230210,LAC,MIL,22200845,293,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,12,-12,36,46,23,4,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Hook Shot,2PT Field Goal,20230210,LAC,MIL,22200845,540,4,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,6,-6,36,46,30,4,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230214,MIL,BOS,22200869,409,3,7,Left Corner 3,Left Side,L,24+ ft.,230,-230,36,46,15,23,TRUE,TRUE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20230224,MIL,MIA,22200897,305,2,2,Mid-Range,Left Side,L,8-16 ft.,93,-93,36,46,49,10,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230224,MIL,MIA,22200897,604,4,4,Right Corner 3,Right Side,R,24+ ft.,-224,224,36,46,54,22,TRUE,TRUE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Fadeaway Jump Shot,3PT Field Goal,20230226,MIL,PHX,22200910,385,3,9,Left Corner 3,Left Side,L,24+ ft.,240,-240,36,46,0,24,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20230228,BKN,MIL,22200924,571,4,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-59,59,36,46,56,7,TRUE,TRUE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,109,1,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-40,40,36,46,13,6,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230309,MIL,BKN,22200995,191,2,9,Right Corner 3,Right Side,R,24+ ft.,-230,230,36,46,21,23,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230314,PHX,MIL,22201033,173,1,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-43,43,36,46,8,6,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230322,MIL,SAS,22201089,11,1,11,Right Corner 3,Right Side,R,24+ ft.,-234,234,36,46,21,23,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20230327,DET,MIL,22201122,692,4,3,In The Paint (Non-RA),Left Side,L,8-16 ft.,66,-66,36,46,12,8,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Pullup Jump shot,3PT Field Goal,20230329,IND,MIL,22201136,430,3,6,Right Corner 3,Right Side,R,24+ ft.,-232,232,36,46,12,23,TRUE,TRUE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230402,MIL,PHI,22201174,166,2,11,Right Corner 3,Right Side,R,24+ ft.,-238,238,36,46,18,24,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Driving Hook Shot,2PT Field Goal,20230405,MIL,CHI,22201193,233,2,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-26,26,36,46,19,5,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20221028,MIL,NYK,22200075,459,3,7,Mid-Range,Left Side,L,8-16 ft.,143,-143,37,47,0,15,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Floating Jump shot,2PT Field Goal,20221118,PHI,MIL,22200226,553,4,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,32,-32,37,47,21,5,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20221121,MIL,POR,22200251,172,2,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-48,48,37,47,49,6,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Layup Shot,2PT Field Goal,20221123,MIL,CHI,22200267,387,3,7,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-13,13,37,47,46,4,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Layup Shot,2PT Field Goal,20221202,MIL,LAL,22200331,438,3,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-20,20,37,47,21,5,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20221202,MIL,LAL,22200331,450,3,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-55,55,37,47,52,7,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221211,HOU,MIL,22200401,353,3,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-20,20,37,47,5,5,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,2PT Field Goal,20221211,HOU,MIL,22200401,483,4,11,Mid-Range,Right Side,R,16-24 ft.,-178,178,37,47,10,18,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221213,MIL,GSW,22200410,67,1,5,Right Corner 3,Right Side,R,24+ ft.,-228,228,37,47,57,23,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20221221,CLE,MIL,22200466,375,3,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-22,22,37,47,42,5,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,20221230,MIL,MIN,22200533,352,2,2,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-15,15,37,47,18,4,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Turnaround Hook Shot,2PT Field Goal,20230101,MIL,WAS,22200548,443,3,4,In The Paint (Non-RA),Left Side,L,8-16 ft.,67,-67,37,47,26,8,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230101,MIL,WAS,22200548,510,4,11,Left Corner 3,Left Side,L,24+ ft.,234,-234,37,47,24,23,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230116,MIL,IND,22200657,46,1,7,Right Corner 3,Right Side,R,24+ ft.,-225,225,37,47,29,22,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230121,CLE,MIL,22200695,234,2,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-29,29,37,47,7,5,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Missed Shot,Hook Shot,2PT Field Goal,20230125,MIL,DEN,22200723,401,3,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,60,-60,37,47,40,7,TRUE,FALSE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230127,IND,MIL,22200736,102,1,4,Left Corner 3,Left Side,L,24+ ft.,237,-237,37,47,32,24,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230131,MIL,CHA,22200767,47,1,8,Left Corner 3,Left Side,L,24+ ft.,232,-232,37,47,24,23,TRUE,FALSE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230226,MIL,PHX,22200910,615,4,3,Left Corner 3,Left Side,L,24+ ft.,232,-232,37,47,49,23,TRUE,TRUE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230301,MIL,ORL,22200939,327,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-10,10,37,47,0,4,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20230304,MIL,PHI,22200960,288,2,1,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5,-5,37,47,13,4,TRUE,TRUE
2020,2022-23,1610612749,204060,Shot Chart Detail,Joe Ingles,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230309,MIL,BKN,22200995,110,1,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,56,-56,37,47,37,7,TRUE,FALSE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230313,SAC,MIL,22201026,112,1,2,In The Paint (Non-RA),Right Side,R,8-16 ft.,-69,69,37,47,47,8,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20230314,PHX,MIL,22201033,623,4,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-28,28,37,47,31,5,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Made Shot,Running Jump Shot,3PT Field Goal,20230322,MIL,SAS,22201089,380,2,0,Left Corner 3,Left Side,L,24+ ft.,232,-232,37,47,29,23,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Made Shot,Hook Shot,2PT Field Goal,20230324,UTA,MIL,22201102,534,3,2,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4,4,37,47,8,4,TRUE,TRUE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230327,DET,MIL,22201122,480,3,5,Right Corner 3,Right Side,R,24+ ft.,-233,233,37,47,38,23,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230330,MIL,BOS,22201146,432,3,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5,-5,37,47,3,4,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Turnaround Bank shot,2PT Field Goal,20230402,MIL,PHI,22201174,173,2,10,Mid-Range,Right Side,R,8-16 ft.,-115,115,37,47,9,12,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20221026,MIL,BKN,22200060,121,1,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-42,42,38,48,52,6,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221028,MIL,NYK,22200075,104,1,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-11,11,38,48,36,4,TRUE,FALSE
2020,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20221105,MIL,OKC,22200136,188,2,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-6,6,38,48,51,4,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20221111,SAS,MIL,22200180,93,1,4,Mid-Range,Right Side,R,8-16 ft.,-85,85,38,48,27,9,TRUE,FALSE
2020,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Made Shot,Finger Roll Layup Shot,2PT Field Goal,20221114,MIL,ATL,22200204,659,4,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,18,-18,38,48,39,5,TRUE,TRUE
2020,2022-23,1610612749,1626192,Shot Chart Detail,Pat Connaughton,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221121,MIL,POR,22200251,178,2,10,Left Corner 3,Left Side,L,24+ ft.,238,-238,38,48,16,24,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20221127,MIL,DAL,22200298,91,1,5,Right Corner 3,Right Side,R,24+ ft.,-241,241,38,48,1,24,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Turnaround Hook Shot,2PT Field Goal,20221130,NYK,MIL,22200316,450,3,2,In The Paint (Non-RA),Right Side,R,8-16 ft.,-71,71,38,48,35,8,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221202,MIL,LAL,22200331,627,4,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,12,-12,38,48,31,4,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20221207,MIL,SAC,22200369,320,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,9,-9,38,48,5,4,TRUE,FALSE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20221213,MIL,GSW,22200410,64,1,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4,-4,38,48,1,4,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20221219,NOP,MIL,22200457,28,1,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-6,6,38,48,47,4,TRUE,TRUE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20221228,CHI,MIL,22200519,555,4,11,In The Paint (Non-RA),Center,C,Less Than 8 ft.,56,-56,38,48,30,7,TRUE,TRUE
2020,2022-23,1610612749,203507,Shot Chart Detail,Giannis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230109,NYK,MIL,22200607,369,3,8,Mid-Range,Right Side,R,8-16 ft.,-89,89,38,48,24,10,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Turnaround Bank shot,2PT Field Goal,20230111,ATL,MIL,22200620,219,2,7,In The Paint (Non-RA),Right Side,R,8-16 ft.,-74,74,38,48,3,8,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230117,MIL,TOR,22200665,41,1,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-12,12,38,48,36,4,TRUE,FALSE
2020,2022-23,1610612749,1629670,Shot Chart Detail,Jordan Nwora,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230123,DET,MIL,22200706,126,1,2,Left Corner 3,Left Side,L,24+ ft.,235,-235,38,48,51,23,TRUE,FALSE
2020,2022-23,1610612749,1626171,Shot Chart Detail,Bobby Portis,Milwaukee Bucks,Made Shot,Hook Shot,2PT Field Goal,20230123,DET,MIL,22200706,146,1,1,In The Paint (Non-RA),Center,C,Less Than 8 ft.,47,-47,38,48,31,6,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20230127,IND,MIL,22200736,305,2,2,Left Corner 3,Left Side,L,24+ ft.,225,-225,38,48,29,23,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20230131,MIL,CHA,22200767,260,2,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-47,47,38,48,40,6,TRUE,FALSE
2020,2022-23,1610612749,1630699,Shot Chart Detail,MarJon Beauchamp,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230206,POR,MIL,22200815,534,4,11,Right Corner 3,Right Side,R,24+ ft.,-230,230,38,48,40,23,TRUE,FALSE
2020,2022-23,1610612749,1628975,Shot Chart Detail,Jevon Carter,Milwaukee Bucks,Missed Shot,Driving Layup Shot,2PT Field Goal,20230224,MIL,MIA,22200897,520,4,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5,-5,38,48,54,4,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Jump Shot,2PT Field Goal,20230307,ORL,MIL,22200978,307,2,1,Mid-Range,Right Side,R,8-16 ft.,-137,137,38,48,43,14,TRUE,TRUE
2020,2022-23,1610612749,203114,Shot Chart Detail,Khris Middleton,Milwaukee Bucks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20230311,GSW,MIL,22201012,84,1,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-44,44,38,48,16,6,TRUE,TRUE
2020,2022-23,1610612749,203109,Shot Chart Detail,Jae Crowder,Milwaukee Bucks,Made Shot,Cutting Layup Shot,2PT Field Goal,20230313,SAC,MIL,22201026,293,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-17,17,38,48,48,5,TRUE,TRUE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Jump Shot,2PT Field Goal,20230314,PHX,MIL,22201033,479,3,3,In The Paint (Non-RA),Center,C,Less Than 8 ft.,62,-62,38,48,43,7,TRUE,FALSE
2020,2022-23,1610612749,203648,Shot Chart Detail,Thanasis Antetokounmpo,Milwaukee Bucks,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20230324,UTA,MIL,22201102,626,4,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-7,7,38,48,8,4,TRUE,FALSE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Driving Layup Shot,2PT Field Goal,20230327,DET,MIL,22201122,616,4,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,20,-20,38,48,43,5,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20230404,WAS,MIL,22201179,643,4,5,Mid-Range,Left Side,L,8-16 ft.,93,-93,38,48,3,10,TRUE,TRUE
2020,2022-23,1610612749,1631260,Shot Chart Detail,AJ Green,Milwaukee Bucks,Missed Shot,Jump Shot,3PT Field Goal,20230405,MIL,CHI,22201193,174,2,9,Right Corner 3,Right Side,R,24+ ft.,-221,221,38,48,5,22,TRUE,FALSE
2020,2022-23,1610612749,201950,Shot Chart Detail,Jrue Holiday,Milwaukee Bucks,Missed Shot,Driving Hook Shot,2PT Field Goal,20221026,MIL,BKN,22200060,673,4,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4,-4,39,49,44,4,TRUE,FALSE
2020,2022-23,1610612749,201586,Shot Chart Detail,Serge Ibaka,Milwaukee Bucks,Missed Shot,Turnaround Bank Hook Shot,2PT Field Goal,20221111,SAS,MIL,22200180,263,2,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-48,48,39,49,52,6,TRUE,FALSE
2020,2022-23,1610612749,201588,Shot Chart Detail,George Hill,Milwaukee Bucks,Made Shot,Jump Shot,3PT Field Goal,20221123,MIL,CHI,22200267,209,2,11,Right Corner 3,Right Side,R,24+ ft.,-228,228,39,49,10,23,TRUE,TRUE
2020,2022-23,1610612749,1628960,Shot Chart Detail,Grayson Allen,Milwaukee Bucks,Made Shot,Driving Bank Hook Shot,2PT Field Goal,20221127,MIL,DAL,22200298,510,4,11,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-40,40,39,49,13,6,TRUE,TRUE
2020,2022-23,1610612749,201572,Shot Chart Detail,Brook Lopez,Milwaukee Bucks,Made Shot,Hook Shot,2PT Field Goal,20221130,NYK,MIL,22200316,119,1,2,In The Paint (Non-RA),Center,C,Less Than 8 ft.,7,-7,39,49,38,4,TRUE,TRUE
